wave,dataset,variant,seed,metric,metric_key,direction,validation_metric,validation_score,test_metric,inference_mode,config_path,result_path,failure,best_step,matched_validation_baseline,validation_delta,validation_percent_delta,validation_status,mean,std,baseline_mean,baseline_std,absolute_delta,percent_delta,status
rescue_sberbank_combined,sberbank-housing,sb_comb_rla_mfb_cf_r1_n1em05_k0p975_l0p001,0,RMSE,rmse,lower,0.23560357747729638,-0.23560357747729638,0.2389191702722735,best-head,exp/integrated/rescue_sberbank_combined/sberbank-housing/sb_comb_rla_mfb_cf_r1_n1em05_k0p975_l0p001-evaluation/0.toml,exp/integrated/rescue_sberbank_combined/sberbank-housing/sb_comb_rla_mfb_cf_r1_n1em05_k0p975_l0p001-best-head-evaluation/0,False,666,0.23955454428788905,0.0039509668105926765,1.6492973749830142,validation_win,0.24507966333691242,0.008112050773101143,0.2502002926581795,0.013600655537586393,0.005120629321267084,2.0466120430413817,weak_win
rescue_sberbank_combined,sberbank-housing,sb_comb_rla_mfb_cf_r1_n0p0001_k0p975_l0p001,0,RMSE,rmse,lower,0.23560357747729638,-0.23560357747729638,0.2389191702722735,best-head,exp/integrated/rescue_sberbank_combined/sberbank-housing/sb_comb_rla_mfb_cf_r1_n0p0001_k0p975_l0p001-evaluation/0.toml,exp/integrated/rescue_sberbank_combined/sberbank-housing/sb_comb_rla_mfb_cf_r1_n0p0001_k0p975_l0p001-best-head-evaluation/0,False,666,0.23955454428788905,0.0039509668105926765,1.6492973749830142,validation_win,0.24507966333691242,0.008112050773101143,0.2502002926581795,0.013600655537586393,0.005120629321267084,2.0466120430413817,weak_win
